startDate,siteID,regionName,SiteRef,siteDescription,flowDirection,siteRef,SH,siteType,geometry,date,week,month,year,holiday,trafficCount
2019-08-03 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-03,Saturday,8,2019,False,7116.0
2019-08-04 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-04,Sunday,8,2019,False,5334.0
2019-08-05 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-05,Monday,8,2019,False,7762.0
2019-08-06 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-06,Tuesday,8,2019,False,8296.0
2019-08-07 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-07,Wednesday,8,2019,False,8603.0
2019-08-08 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-08,Thursday,8,2019,False,8065.0
2019-08-09 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-09,Friday,8,2019,False,8449.0
2019-08-10 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-10,Saturday,8,2019,False,7056.0
2019-08-10 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-10,Saturday,8,2019,False,7056.0
2019-08-11 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-11,Sunday,8,2019,False,5380.0
2019-08-11 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-11,Sunday,8,2019,False,5380.0
2019-08-12 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-12,Monday,8,2019,False,7612.0
2019-08-12 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-12,Monday,8,2019,False,7612.0
2019-08-13 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-13,Tuesday,8,2019,False,7796.0
2019-08-13 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-13,Tuesday,8,2019,False,7796.0
2019-08-14 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-14,Wednesday,8,2019,False,8234.0
2019-08-14 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-14,Wednesday,8,2019,False,8234.0
2019-08-15 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-15,Thursday,8,2019,False,8617.0
2019-08-15 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-15,Thursday,8,2019,False,8617.0
2019-08-16 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-16,Friday,8,2019,False,8881.0
2019-08-16 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-16,Friday,8,2019,False,8881.0
2019-08-17 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-17,Saturday,8,2019,False,7559.0
2019-08-17 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-17,Saturday,8,2019,False,7559.0
2019-08-18 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-18,Sunday,8,2019,False,6403.0
2019-08-18 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-18,Sunday,8,2019,False,6403.0
2019-08-19 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-19,Monday,8,2019,False,8387.0
2019-08-19 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-19,Monday,8,2019,False,8387.0
2019-08-20 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-20,Tuesday,8,2019,False,8024.0
2019-08-20 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-20,Tuesday,8,2019,False,8024.0
2019-08-21 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-21,Wednesday,8,2019,False,8556.0
2019-08-21 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-21,Wednesday,8,2019,False,8556.0
2019-08-22 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-22,Thursday,8,2019,False,8227.0
2019-08-22 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-22,Thursday,8,2019,False,8227.0
2019-08-23 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-23,Friday,8,2019,False,8375.0
2019-08-23 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-23,Friday,8,2019,False,8375.0
2019-08-24 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-24,Saturday,8,2019,False,7316.0
2019-08-24 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-24,Saturday,8,2019,False,7316.0
2019-08-25 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-25,Sunday,8,2019,False,5608.0
2019-08-25 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-25,Sunday,8,2019,False,5608.0
2019-08-26 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-26,Monday,8,2019,False,7898.0
2019-08-26 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-26,Monday,8,2019,False,7898.0
2019-08-27 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-27,Tuesday,8,2019,False,8385.0
2019-08-27 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-27,Tuesday,8,2019,False,8385.0
2019-08-28 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-28,Wednesday,8,2019,False,8730.0
2019-08-28 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-28,Wednesday,8,2019,False,8730.0
2019-08-29 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-29,Thursday,8,2019,False,8698.0
2019-08-29 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-29,Thursday,8,2019,False,8698.0
2019-08-30 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-30,Friday,8,2019,False,8603.0
2019-08-30 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-30,Friday,8,2019,False,8603.0
2019-08-31 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-31,Saturday,8,2019,False,7383.0
2019-08-31 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-08-31,Saturday,8,2019,False,7383.0
2019-09-01 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-01,Sunday,9,2019,False,6088.0
2019-09-01 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-01,Sunday,9,2019,False,6088.0
2019-09-02 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-02,Monday,9,2019,False,7899.0
2019-09-02 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-02,Monday,9,2019,False,7899.0
2019-09-03 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-03,Tuesday,9,2019,False,8065.0
2019-09-03 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-03,Tuesday,9,2019,False,8065.0
2019-09-04 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-04,Wednesday,9,2019,False,8538.0
2019-09-04 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-04,Wednesday,9,2019,False,8538.0
2019-09-05 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-05,Thursday,9,2019,False,8654.0
2019-09-05 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-05,Thursday,9,2019,False,8654.0
2019-09-06 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-06,Friday,9,2019,False,8457.0
2019-09-06 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-06,Friday,9,2019,False,8457.0
2019-09-07 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-07,Saturday,9,2019,False,7109.0
2019-09-07 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-07,Saturday,9,2019,False,7109.0
2019-09-08 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-08,Sunday,9,2019,False,5661.0
2019-09-08 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-08,Sunday,9,2019,False,5661.0
2019-09-09 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-09,Monday,9,2019,False,7540.0
2019-09-09 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-09,Monday,9,2019,False,7540.0
2019-09-10 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-10,Tuesday,9,2019,False,7904.0
2019-09-10 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-10,Tuesday,9,2019,False,7904.0
2019-09-11 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-11,Wednesday,9,2019,False,8225.0
2019-09-11 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-11,Wednesday,9,2019,False,8225.0
2019-09-12 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-12,Thursday,9,2019,False,8416.0
2019-09-12 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-12,Thursday,9,2019,False,8416.0
2019-09-13 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-13,Friday,9,2019,False,8395.0
2019-09-13 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-13,Friday,9,2019,False,8395.0
2019-09-14 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-14,Saturday,9,2019,False,7168.0
2019-09-14 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-14,Saturday,9,2019,False,7168.0
2019-09-15 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-15,Sunday,9,2019,False,5764.0
2019-09-15 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-15,Sunday,9,2019,False,5764.0
2019-09-16 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-16,Monday,9,2019,False,7355.0
2019-09-16 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-16,Monday,9,2019,False,7355.0
2019-09-17 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-17,Tuesday,9,2019,False,7942.0
2019-09-17 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-17,Tuesday,9,2019,False,7942.0
2019-09-18 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-18,Wednesday,9,2019,False,8401.0
2019-09-18 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-18,Wednesday,9,2019,False,8401.0
2019-09-19 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-19,Thursday,9,2019,False,8554.0
2019-09-19 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-19,Thursday,9,2019,False,8554.0
2019-09-20 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-20,Friday,9,2019,False,8675.0
2019-09-20 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-20,Friday,9,2019,False,8675.0
2019-09-21 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-21,Saturday,9,2019,False,7531.0
2019-09-21 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-21,Saturday,9,2019,False,7531.0
2019-09-22 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-22,Sunday,9,2019,False,6159.0
2019-09-22 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-22,Sunday,9,2019,False,6159.0
2019-09-23 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-23,Monday,9,2019,False,8823.0
2019-09-23 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-23,Monday,9,2019,False,8823.0
2019-09-24 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-24,Tuesday,9,2019,False,8184.0
2019-09-24 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-24,Tuesday,9,2019,False,8184.0
2019-09-25 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-25,Wednesday,9,2019,False,8271.0
2019-09-25 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-25,Wednesday,9,2019,False,8271.0
2019-09-26 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-26,Thursday,9,2019,False,8458.0
2019-09-26 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-26,Thursday,9,2019,False,8458.0
2019-09-27 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-27,Friday,9,2019,False,8738.0
2019-09-27 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-27,Friday,9,2019,False,8738.0
2019-09-28 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-28,Saturday,9,2019,False,7537.0
2019-09-28 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-28,Saturday,9,2019,False,7537.0
2019-09-29 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-29,Sunday,9,2019,False,6051.0
2019-09-29 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-29,Sunday,9,2019,False,6051.0
2019-09-30 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-30,Monday,9,2019,False,7909.0
2019-09-30 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-09-30,Monday,9,2019,False,7909.0
2019-10-01 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-01,Tuesday,10,2019,False,8621.0
2019-10-01 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-01,Tuesday,10,2019,False,8621.0
2019-10-02 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-02,Wednesday,10,2019,False,8328.0
2019-10-02 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-02,Wednesday,10,2019,False,8328.0
2019-10-03 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-03,Thursday,10,2019,False,8594.0
2019-10-03 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-03,Thursday,10,2019,False,8594.0
2019-10-04 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-04,Friday,10,2019,False,8962.0
2019-10-04 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-04,Friday,10,2019,False,8962.0
2019-10-05 00:00:00+00:00,2134,02 - Auckland,01N50448,SH1 Redoubt Rd On Ramp NB,5,01N50448,1N,Regional Continuous,POINT (174.8864966871674 -36.98991391628399),2019-10-05,Saturday,10,2019,False,8006.0
