startDate,siteID,regionName,SiteRef,siteDescription,flowDirection,trafficCount_x,siteRef,SH,siteType,geometry,date,week,month,year,holiday,trafficCount_y
2018-06-18 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20969.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-18,Monday,6,2018,False,86934.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20667.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2293.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22765.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1561.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17171.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21583.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2765.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-19 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,907.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-19,Tuesday,6,2018,False,89714.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22176.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2157.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1431.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2567.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21364.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,817.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17385.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-20 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20570.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-20,Wednesday,6,2018,False,88468.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22464.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1984.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1523.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21287.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17610.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,786.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21737.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-21 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2420.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-21,Thursday,6,2018,False,89811.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1818.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21797.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17887.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,890.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22908.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2677.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2120.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-22 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,24027.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-22,Friday,6,2018,False,94125.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1391.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23660.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1151.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,15992.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17767.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22213.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1596.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-23 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,550.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-23,Saturday,6,2018,False,84323.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1083.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18659.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13766.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13455.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,754.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1076.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20194.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-24 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,414.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-24,Sunday,6,2018,False,69404.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21891.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2055.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1312.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17354.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19518.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2358.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20758.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-25 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,808.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-25,Monday,6,2018,False,86055.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2291.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20767.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,810.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17911.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20007.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1314.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21983.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-26 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1972.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-26,Tuesday,6,2018,False,87057.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2164.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23818.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1469.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20514.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1006.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18772.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21366.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-27 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2443.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-27,Wednesday,6,2018,False,91552.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2172.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22973.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,1414.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18793.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,2477.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21554.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,974.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-28 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20863.5,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-28,Thursday,6,2018,False,91224.0
2018-06-29 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19003.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-29,Friday,6,2018,False,94416.0
2018-06-29 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,25582.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-29,Friday,6,2018,False,94416.0
2018-06-29 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23280.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-29,Friday,6,2018,False,94416.0
2018-06-29 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,26551.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-29,Friday,6,2018,False,94416.0
2018-06-30 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,25241.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-30,Saturday,6,2018,False,85236.0
2018-06-30 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19501.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-30,Saturday,6,2018,False,85236.0
2018-06-30 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23962.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-30,Saturday,6,2018,False,85236.0
2018-06-30 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16532.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-06-30,Saturday,6,2018,False,85236.0
2018-07-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,18645.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-01,Sunday,7,2018,False,65536.0
2018-07-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13341.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-01,Sunday,7,2018,False,65536.0
2018-07-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,20178.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-01,Sunday,7,2018,False,65536.0
2018-07-01 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,13372.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-01,Sunday,7,2018,False,65536.0
2018-07-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,22219.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-02,Monday,7,2018,False,81181.0
2018-07-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,16630.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-02,Monday,7,2018,False,81181.0
2018-07-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,19055.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-02,Monday,7,2018,False,81181.0
2018-07-02 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,23277.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-02,Monday,7,2018,False,81181.0
2018-07-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,24153.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-03,Tuesday,7,2018,False,88225.0
2018-07-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,17738.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-03,Tuesday,7,2018,False,88225.0
2018-07-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,21627.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-03,Tuesday,7,2018,False,88225.0
2018-07-03 00:00:00+00:00,2070,02 - Auckland,01N10431,SH1 Gillies Ave Off Ramp to St Marks Rd On Ramp SB (S2),1,24707.0,01N10431,1N,Regional Continuous,POINT (174.7808425695028 -36.87595747707204),2018-07-03,Tuesday,7,2018,False,88225.0
